WikidataID,itemLabel,en_description,sitelinks
Q490884,Jefferson County,"county in Mississippi, United States",44
Q490896,Lamar County,"county in Mississippi, United States",43
Q491190,Madison County,"county in Mississippi, United States",43
Q491221,Forrest County,"county in Mississippi, United States",43
Q491236,Lawrence County,"county in Mississippi, United States",43
Q491267,Lee County,"county in Mississippi, United States",44
Q491276,Monroe County,"county in Mississippi, United States",44
Q491285,Jefferson Davis County,"county in Mississippi, United States",44
Q492488,Claiborne County,"county in Mississippi, United States",41
Q497489,Prentiss County,"county in Mississippi, United States",43
Q497607,Leflore County,"county in Mississippi, United States",44
Q497615,Oktibbeha County,"county in Mississippi, United States",41
Q497992,Sharkey County,"county in Mississippi, United States",43
Q842902,Marshall County,"county in Mississippi, United States",44
Q108618,Orange County,"county in New York, United States",51
Q111098,Rockland County,"suburban county in New York, United States",48
Q114843,Erie County,"county in New York, United States",52
Q114862,Otsego County,"county in New York, United States",48
Q114884,Clinton County,"county in New York, United States",46
Q114904,Onondaga County,"county in New York, United States",46
Q114923,Cattaraugus County,"county in New York, United States",48
Q114948,Hamilton County,"county in New York, United States",45
Q114969,Niagara County,"county in New York, United States",47
Q114992,Essex County,"county in New York, United States",45
Q115014,Genesee County,"county in New York, United States",48
Q115025,Ontario County,"county in New York, United States",45
Q115043,Oneida County,"county in New York, United States",46
Q115061,Chautauqua County,"county in New York, United States",47
Q115081,Lewis County,"county in New York, United States",44
Q115104,Monroe County,"county in New York, United States",51
Q115125,Orleans County,"county in New York, United States",47
Q115148,Dutchess County,"county in New York, United States",47
Q115166,Madison County,"county in New York, United States",45
Q115182,Cayuga County,"county in New York, United States",47
Q115200,Columbia County,"county in New York, United States",46
Q115216,Greene County,"county in New York, United States",47
Q115227,Jefferson County,"county in New York, United States",48
Q115247,Franklin County,"county in New York, United States",45
Q115258,Fulton County,"county in New York, United States",46
Q115266,Putnam County,"county in New York, United States",47
Q115289,Delaware County,"county in New York, United States",46
Q118127,Edgecombe County,"county in North Carolina, United States",42
Q156566,Rensselaer County,"county in New York, United States",46
Q176307,Cabarrus County,"county in North Carolina, United States",41
Q201014,Perquimans County,"county in North Carolina, United States",42
Q295787,Dare County,"county in North Carolina, United States",43
Q374968,Graham County,"county in North Carolina, United States",43
Q428298,Durham County,"county in North Carolina, United States of America",44
Q430328,Wilkes County,"county in North Carolina, United States",43
Q484639,Beaufort County,"county in North Carolina, United States of America",44
Q484664,Cherokee County,"county in North Carolina, United States",43
Q487564,Herkimer County,"county in New York, United States",44
Q487572,Montgomery County,"county in New York, United States",46
Q487578,Livingston County,"county in New York, United States",46
Q487581,Oswego County,"county in New York, United States",46
Q487599,Schenectady County,"county in New York, United States",45
Q487605,Saratoga County,"county in New York, United States",45
Q487610,Cortland County,"county in New York, United States",45
Q487616,Chenango County,"county in New York, United States",45
Q491584,Alexander County,"county in North Carolina, United States",42
Q491626,Ashe County,"county in North Carolina, United States",43
Q496197,Swain County,"county in North Carolina, United States",44
Q497284,Yadkin County,"county in North Carolina, United States",42
Q497804,Avery County,"county in North Carolina, United States",41
Q497817,Carteret County,"county in North Carolina, United States",42
Q497830,Anson County,"county in North Carolina, United States",41
Q497861,Harnett County,"county in North Carolina, United States",41
Q497899,Alleghany County,"county in North Carolina, United States",41
Q497908,Caldwell County,"county in North Carolina, United States",43
Q497938,Johnston County,"county in North Carolina, United States",41
Q500416,New York County,"county in New York state, United States of America",10
Q500569,St. Lawrence County,"county in New York, United States",44
Q502257,Guilford County,"county in North Carolina, United States",43
Q502483,Catawba County,"county in North Carolina, United States",41
Q502487,Yancey County,"county in North Carolina, United States",42
Q502492,Jones County,"county in North Carolina, United States",40
Q502496,Haywood County,"county in North Carolina, United States",44
Q502503,Granville County,"county in North Carolina, United States",41
Q502507,Hoke County,"county in North Carolina, United States",41
Q502516,Clay County,"county in North Carolina, United States",43
Q502521,Jackson County,"county in North Carolina, United States",44
Q502526,Franklin County,"county in North Carolina, United States",41
Q502875,Iredell County,"county in North Carolina, United States",42
Q502880,Watauga County,"county in North Carolina, United States",41
Q504294,Camden County,"county in North Carolina, United States",42
Q504329,Brunswick County,"county in North Carolina, United States",45
Q504335,Bertie County,"county in North Carolina, United States",42
Q504360,Buncombe County,"county in North Carolina, United States",43
Q504366,Burke County,"county in North Carolina, United States",42
Q504397,Alamance County,"county in North Carolina, United States",42
Q504403,Bladen County,"county in North Carolina, United States",42
Q504410,Chatham County,"county in North Carolina, United States",43
Q504428,Caswell County,"county in North Carolina, United States",41
Q505359,Martin County,"county in North Carolina, United States",40
Q505422,Rockingham County,"county in North Carolina, United States",41
Q506215,Wake County,"county in North Carolina, United States",46
Q506220,Pitt County,"county in North Carolina, United States",41
Q506235,Nash County,"county in North Carolina, United States",42
Q506300,Madison County,"county in North Carolina, United States",42
Q506337,Mitchell County,"county in North Carolina, United States",41
Q506569,Wayne County,"county in North Carolina, United States",42
Q506676,Northampton County,"county in North Carolina, United States",40
Q506682,Stokes County,"county in North Carolina, United States",40
Q506690,Scotland County,"county in North Carolina, United States",41
Q506697,Montgomery County,"county in North Carolina, United States",41
Q507438,Pasquotank County,"county in North Carolina, United States",42
Q507575,Macon County,"county in North Carolina, United States",42
Q507587,Washington County,"county in North Carolina, United States",45
Q507616,Pamlico County,"county in North Carolina, United States",43
Q854630,Chemung County,"county in New York, United States",47
Q855974,Bronx County,"county of New York, United States",7
Q5142559,Queens County,"county in New York, United States",8
Q11980692,Kings County,"county in New York, United States",9
Q11997784,Richmond County,"county in New York, United States",11
Q108626,Big Horn County,"county in northern Wyoming, United States",45
Q109442,Albany County,"county in Wyoming, United States",46
Q109508,Crook County,"county in the northeastern corner of Wyoming, United States",45
Q110592,Natrona County,"county in Wyoming, United States",46
Q110640,Campbell County,"county in northeastern Wyoming, United States",43
Q112846,Washakie County,"county in Wyoming, United States",43
Q113892,Skagit County,"county in the state of Washington, United States",43
Q114123,Hot Springs County,"county in Wyoming, United States",44
Q115413,Weston County,"county in Wyoming, United States",44
Q118716,Franklin County,"county in the state of Washington, United States",43
Q118743,Tucker County,"county in West Virginia, United States",42
Q156216,Benton County,"county in the state of Washington, United States",44
Q156220,Douglas County,"county in the state of Washington, United States",42
Q156253,Columbia County,"county in Washington, United States",42
Q156273,Adams County,"county in the state of Washington, United States",45
Q156276,Cowlitz County,"county in the state of Washington, United States",42
Q156287,Clark County,"county in  Washington, United States",42
Q156295,Asotin County,"county in the state of Washington, United States",45
Q156306,Clallam County,"county in the state of Washington, United States",44
Q156385,Park County,"county in Wyoming, United States",42
Q156452,Carbon County,"county in Wyoming, United States of America",44
Q156459,Pierce County,"county in the state of Washington, United States",45
Q156623,Whatcom County,"county in the state of Washington, United States",43
Q156629,Yakima County,"county in the state of Washington, United States",43
Q281681,Grant County,"county in the state of Washington, United States",43
Q283657,Nicholas County,"county in West Virginia, United States",43
Q304791,Skamania County,"county in the state of Washington, United States",41
Q338424,Goshen County,"county in Wyoming, United States",43
Q370310,Hardy County,"county in West Virginia, United States",43
Q377952,Pleasants County,"county in West Virginia, United States",42
