WikidataID,itemLabel,en_description,sitelinks
Q317291,Abdul Haris Nasution,Indonesian politician and general (1918-2000),w
Q187377,MiG-15,fighter aircraft family by Mikoyan-Gurevich,w
Q7530002,Abderrahim Bouabid,Moroccan politician (1922-1992),w
Q3315358,Ministry of Foreign Affairs and Cooperation of the Kingdom of Morocco,Runs diplomatic relations and development cooperation of the Kingdom of Morocco with other countries,w
Q1050254,Armed Forces of Honduras,combined military forces of Honduras,w
Q15628977,Ministry of Foreign Affairs of Romania,Romanian ministry,w
Q504000,Communist Party of Brazil,political party in Brazil,w
Q15175,Guangdong,province of China,w
Q218,Romania,country in Central and Eastern Europe,w
Q783,Honduras,sovereign state in Central America,w
Q3392,Nile,river in Africa,s
Q4538440,Japanese Red Cross Society,Japanese affiliate of the International Red Cross,w
Q917,Bhutan,sovereign state in South Asia,w
Q6448938,Kuwaiti Army,land warfare branch of Kuwait's military,w
Q1165,Bihar,state in eastern India,w
Q1164,Assam,Indian state,w
Q146695,PhÃº Quá»c,provincial city of Kien Giang province,w
Q958423,Sakiet Sidi Youssef,Tunisian town,s
Q2203833,Sudanese Communist Party,Sudanese political party,w
Q4666093,Abdullah al-Tariki,Saudi politician,w
Q165608,Kola,peninsula in the northwest of Russia,w
Q262,Algeria,country in North Africa,w
Q346658,Arturo Frondizi,President of Argentina,w
Q164535,Mobutu Sese Seko,President of ZaÃ¯re (1930-1997),w
Q477089,Hellenic Parliament,legislative body of the Greek Republic,w
Q1433137,Moyen Atlas,mountain range in Morocco,w
Q2997787,French Expeditionary Corps,French Expeditionary Corps during WWII,w
Q1193807,Ministry of External Relations,ministry of Brazil,w
Q2639539,Ministry for Foreign Affairs,Finnish government ministry,w
Q35765,Osaka,"designated city in Kansai, Japan",w
Q837,Nepal,country in South Asia,s
Q116718,Manuel Prado Ugarteche,President of Peru (1889-1967),w
Q7992372,Wheelus Air Base,former US airbase in Libya,w
Q41283,Gwangju,metropolitan city in South Korea,w
Q2032561,Ministry of Internal Affairs of the Soviet Union,soviet government ministry,w
Q46694,Government of Sudan,central government of Sudan,w
Q1697,Moscow Oblast,administrative division (oblast) in central Russia,w
Q16957,German Democratic Republic,"1949â1990 country in central Europe, unified into modern Germany",w
Q270041,Al Hudaydah,city in Yemen,s
Q2166233,Trybuna Ludu,journal published in Warsaw in 1948â1990,w
Q766445,Okinawa Prefecture,prefecture of Japan,w
Q42780,Ningbo,"prefecture-level city in Zhejiang, China",w
Q193289,Iquitos,"city of Peru, capital of Loreto region",w
Q159454,Socialist International,political international,w
Q524678,Sulayman al-Nabulsi,Jordanian politician,w
Q8614,Westphalia,region in Germany,w
Q620875,Goodyear Tire and Rubber Company,Global tire manufacturing company,w
Q3041595,Iraqi Republic (1958â1968),state forged in 1958 in Iraq and ended in 1968,w
Q2746356,National Liberation Army,1954-1962 military of the Algerian National Liberation Front,w
Q5589197,Government of Colombia,"republic with separation of powers into executive, judicial and legislative branches",w
Q245023,Taichung,city in Taiwan,w
Q1401100,Myanmar Army,Land-based branch of the Military of Myanmar,w
Q358834,"Foreign, Commonwealth and Development Office",Ministry of Foreign Affairs of the United Kingdom,w
Q842794,Socialist Republic of Romania,1947â1989 republic in Southeastern Europe,w
Q2223,Riau Islands,province of Indonesia,w
Q1573651,Siak river,river,w
Q6867032,Ministry of Foreign Affairs of Saudi Arabia,Runs the diplomatic relations of the Kingdom of Saudi Arabia with other countries,w
Q5589317,Government of Singapore,Executive branch of government made up of the President and the Cabinet of Singapore,w
Q3092350,FÃ©lix-Roland MoumiÃ©,Cameroonian politician (1925-1960),w
Q50530217,Libyan Army,1951-2011 land warfare branch of Libya's military,s
Q1038564,South China,geographical and cultural region that covers the southernmost part of China,w
Q79854,Communist Party of the Soviet Union,founding and ruling party of the Soviet Union,w
Q80413,Novaya Zemlya,Arctic archipelago in northern Russia,w
Q794,Iran,sovereign state in Western Asia,w
Q18780,Likasi,city in Democratic Republic of the Congo,s
Q622778,Tonkin,"northern part of Vietnam, to the west of the Gulf of Tonkin",w
Q1052867,Mekong Delta,region in southwestern Vietnam,w
Q3936506,People's Army of Vietnam,combined military forces of Vietnam,w
Q185632,Limassol,"city in the Limassol District, Cyprus",w
Q17806146,Nong Pet,"subdistrict in Si Sawat district, Kanchanaburi province, Thailand",s
Q35997,Ä°zmir,the third largest city by population in Turkey,w
Q191703,Organisation of African Unity,organization,w
Q212428,Gulf of Tonkin,"body of water located off the coast of northern Vietnam and southern China, northern arm of the South China Sea",s
Q19491,Nha Trang,city of Vietnam,w
Q33356,Quáº£ng Nam,province in central Vietnam,w
Q19316,BiÃªn HÃ²a,city in Vietnam,w
Q660793,Luang Namtha,city,w
Q869,Thailand,country in Southeast Asia,w
Q172640,North Vietnam,former socialist republic in Southeast Asia,w
Q7188369,PhÆ°á»c Long,historic province of Vietnam,w
Q313707,Nguyen Van Thieu,president of South Vietnam from 1965â75,w
Q18917,Army of the Republic of Vietnam,former ground forces of the South Vietnamese military,w
Q842931,East Pakistan,former non-contiguous province of Pakistan,w
Q819,Laos,country in Southeast Asia,w
Q142258,Kampong Cham Province,province of Cambodia,w
Q1869315,Long Tieng,Long Tieng in Laos,w
Q393829,Mersa Matruh,city in Egypt,w
Q245950,Cyprus National Guard,combined military forces of Cyprus,s
Q202322,Beqaa Valley,valley in eastern Lebanon,w
Q188408,Chen Yi,"Chinese general, People's Republic of China (1901-1972)",w
Q183297,Ä°smet Ä°nÃ¶nÃ¼,Turkish general and statesman (1884-1973),w
Q98017689,Rodrigo Alberto de JesÃºs Chaves Robles,Costa Rican politician,w
Q475,Eduardo Frei Montalva,President of Chile (1911-1982),w
Q10789983,Mai VÄn Bá»,Vietnamese writer,w
Q466001,Le Duan,former General Secretary of the Communist Party of Vietnam (1907-1986),w
Q215756,Klaus SchÃ¼tz,German politician (SPD) (1926-2012),w
Q446909,Nguyá»n Thá» BÃ¬nh,Vietnamese politician,w
Q197170,Zhang Chunqiao,Member of the Gang of Four (1917-2005),w
Q382645,Yao Wenyuan,Chinese politician (1931-2005),w
Q271847,ThÃ­ch Quáº£ng Äá»©c,Vietnamese monk who self-immolated in 1963,w
Q12960,Michel Jobert,French politician (1921-2002),w
Q2105,Jacques Chirac,President of France from 1995 to 2007,w
Q1371282,JosÃ© Lofish Irrigates,Argentine politician (1916-1989),w
Q41570,Hua Guofeng,"2nd Chairman of the Chinese Communist Party, 2nd Premier of the People's Republic of China",w
Q935579,Farouk Kaddoumi,Palestinian politician,w
Q1353499,Otelo Saraiva de Carvalho,"Portuguese military, political and terrorist (1936-2021)",w
Q1240,Antonio Segni,4th President of Italy (1891-1972),w
Q557995,GrÃ©goire Kayibanda,"Rwandan politician, 1st and former President of Rwanda (1924-1976)",w
Q5816,Mao Zedong,Chairman of the Chinese Communist Party & founding father of the People's Republic of China (1893â1976),w
Q16977,Deng Xiaoping,Chinese politician and paramount leader from 1978 to 1989,w
Q1884962,Mahmoud Riad,Egyptian diplomat and 3rd Secretary-General of the Arab League (1917-1992),w
Q5042531,Carlos Rafael RodrÃ­guez,Cuban politician (1913-1997),w
Q7637162,Sumitro,Indonesian general (1927-1998),w
Q160318,Norodom Sihanouk,Cambodian king,s
Q699241,Madame Nhu,First lady of South Vietnam (1924-2011),w
Q1646118,SosthÃ¨ne Fernandez,Cambodian general,w
Q469498,Souvanna Phouma,Prime Minister of Laos,w
Q62237,Georg Leber,German politician (SPD) (1920-2012),w
Q1260,Kurt Waldheim,Austrian politician and diplomat (1918-2007),w
Q151729,SÃ¼leyman Demirel,Turkish politician (1924-2015),w
Q2886487,Aharon Yariv,Israeli politician,w
Q228562,Zuheir Mohsen,Palestinian politician (1936-1979),w
Q317675,Takeo Miki,Japanese politician (1907-1988),w
Q382192,Qiao Guanhua,Chinese diplomat (1913-1983),w
Q571094,Jean Sauvagnargues,French politician (1915-2002),w
Q368,Augusto Pinochet,"Dictador, General, politician of Chile (1915-2006)",w
Q66107,Henry Kissinger,"German-American diplomat, former United States Secretary of State",w
Q3147512,Ibrahim Kulaylat,Lebanese politician,w
Q34105,Hosni Mubarak,Egyptian president and politician (1928-2020),w
Q962090,Geir HallgrÃ­msson,Prime Minister of Iceland (1925-1990),w
Q7049345,Nong Het,town in Laos,w
Q929,Central African Republic,country in Central Africa,w
Q320103,Souphanouvong,Laotian politician,w
Q12630,Gulf of Mexico,ocean basin in North America,w
Q33304,Quáº£ng NgÃ£i,province of Vietnam,w
Q5086,Berlin Wall,"barrier constructed by the German Democratic Republic, enclosing West Berlin",w
Q105480,Kenneth Kaunda,First president of Zambia (1924â2021),w
Q293318,Ãscar Diego Gestido,Uruguayan politician (1901-1967),w
Q7847996,TrÆ°Æ¡ng ÄÃ¬nh Dzu,South Vietnamese politician,w
Q875134,European Russia,part of Russia in Europe,w
Q313997,S. W. R. D. Bandaranaike,4th Prime Minister of the Dominion of Ceylon (now Sri Lanka) from 1956-59,w
Q502151,Preah Vihear Province,Cambodian province,s
Q978743,Bassac River,river,w
Q7853488,Tupamaro,Revolutionary Movement Tupamaro,s
Q1585629,Palestinian National Council,legislative body of the Palestine Liberation Organization (PLO),w
Q9326,Vientiane,capital of Laos,w
Q2342822,West Pakistan,Western Wing of Pakistan between 1947-1970,w
Q2093352,Sylhet District,district in its namesake division in Bangladesh,w
Q30599,Pleiku,city of Vietnam,w
Q8711543,Communist Party of Kampuchea,communist party in Cambodia,w
Q260897,Azores Liberation Front,political party in Portugal,w
