WikidataID,itemLabel,en_description,sitelinks
Q10863020,United States House Committee on Appropriations,Standing committee of the United States House of Representatives,5.0
Q271894,French Equatorial Africa,federation of French colonial possessions in Central Africa,43.0
Q1515,Abidjan,city and the former official capital of Ivory Coast,137.0
Q186198,Eastern Hemisphere,the half of Earth that lies east of the prime meridian and west of the antimeridian,69.0
Q27449,Southern Europe,area of Europe,118.0
Q16644,Northern Mariana Islands,American-dependent insular area in the western Pacific,146.0
Q7348,Indus River,river in Asia,141.0
Q1250,Friuli-Venezia Giulia,region of Italy,129.0
Q55306,British occupation zone in Germany,zone of British occupation in postwar Germany,16.0
Q200667,Ladakh,union territory administered by India,79.0
Q1652038,National Intelligence Agency,American intelligence agency,5.0
Q926295,Italian Empire,colonial policies undertaken by the Kingdom of Italy (1882-1946),43.0
Q220563,United Nations Secretariat,principal organ of the United Nations,61.0
Q763185,Union MiniÃ¨re du Haut Katanga,company,9.0
Q2347909,East Bengal,Geographical eastern wing of the Dominion of Pakistan (1947â1955),23.0
Q2862927,Indonesian Army,land warfare branch of Indonesia's military,9.0
Q132959,Sub-Saharan Africa,area of the continent of Africa that lies south of the Sahara Desert,77.0
Q200130,Azad Kashmir,region administered by Pakistan,74.0
Q40059,Jordan River,river in West Asia flowing to the Dead Sea,112.0
Q50189,Annecy,"commune in Haute-Savoie, France",87.0
Q3282896,Coordinator of Inter-American Affairs,former U.S. government agency,5.0
Q133396,Knesset,unicameral national legislature of Israel,82.0
Q80919,KGB,main security agency for the Soviet Union,84.0
Q127031,Taiwan Strait,strait between mainland China and Taiwan,77.0
Q11859074,Conference on Security and Co-operation in Europe,"1973â1994 intergovernmental security organisation, now the OSCE",4.0
Q28227,Maghreb,part of North Africa,101.0
Q277252,Southeast Asia Treaty Organization,former international organization for collective defense in Southeast Asia,49.0
Q894834,"Embassy of the United States, Saigon",,9.0
Q96,Mexico,sovereign state in North America,379.0
Q889,Afghanistan,"sovereign state situated at the confluence of Western, Central, and South Asia",328.0
Q3616,Tehran,capital of Iran,216.0
Q796,Iraq,sovereign state in western Asia,317.0
Q208157,Straits of Tiran,straits between Sinai peninsula in Egypt and the Saudi Arabian island of Tiran,47.0
Q644,Sharm el-Sheikh,city in Egypt,78.0
Q1016,Libya,sovereign state in north Africa,303.0
Q1028,Morocco,sovereign state in North Africa,291.0
Q18207676,Sihanoukville,city in Cambodia,40.0
Q827525,International Development Association,"international financial institution, member of the World Bank Group",41.0
Q4986341,Bui Diem,Vietnamese diplomat,3.0
Q7892224,United States Strike Command,military unit,3.0
Q419,Peru,sovereign state in South America,298.0
Q863853,United Nations Yemen Observation Mission,,12.0
Q15,Africa,continent on the Earth's northern and southern hemispheres,368.0
Q188822,Asian Development Bank,regional development bank,59.0
Q44071,Yuri Andropov,General Secretary of the Communist Party of the Soviet Union (1914-1984),99.0
Q1033,Nigeria,sovereign state in West Africa,302.0
Q916,Angola,sovereign state in Africa,296.0
Q907051,National Liberation Front of Angola,political party,29.0
Q470290,Joshua Nkomo,Zimbabwean politician (1917-1999),30.0
Q1389746,Winston Lord,American diplomat,6.0
Q42761,Watergate scandal,political scandal that occurred in the United States in the 1970s,73.0
Q368,Augusto Pinochet,"Dictador, General, politician of Chile (1915-2006)",113.0
Q2468387,Muhammad Abd El-Ghani El-Gamasy,Egyptian Field Marshal,9.0
Q258,South Africa,sovereign state in Southern Africa,330.0
Q1362,Islamabad,capital city of Pakistan,173.0
Q115,Ethiopia,country in East Africa,305.0
Q5838,Kabul,capital of Afghanistan,197.0
Q8673,Lagos,city in Nigeria,166.0
Q1354,Dhaka,capital of Bangladesh,189.0
Q1045,Somalia,sovereign state in Africa,291.0
Q612155,Nicanor Costa MÃ©ndez,Argentine Diplomat (1922-1992),9.0
Q1982544,William Harrison Standley,United States admiral,6.0
Q49344,Ãscar Arias SÃ¡nchez,President of Costa Rica,70.0
Q449356,Manuel Urrutia LleÃ³,President of Cuba (1901-1981),27.0
Q315475,Lin Biao,Vice Chairman of the Communist Party of China (1907-1971),50.0
Q2000858,Robert Daniel Murphy,American diplomat,10.0
Q2571,Walter Scheel,President of West Germany (1974-1979),65.0
Q563577,John J. McCloy,American lawyer and banker (1895-1989),18.0
Q1723653,Thomas K. Finletter,American diplomat,6.0
Q16003659,"Charles Hartwell Bonesteel, Jr.",United States Army General,4.0
Q2268332,Selim Sarper,Turkish politician (1899-1968),7.0
Q1275,Gladwyn Jebb,acting Secretary-General of the United Nations (1900-1996),46.0
Q332623,"Samuel Hood, 1st Viscount Hood",British Admiral known particularly for his service in the American Revolutionary War and French Revolutionary Wars (1724-1816),16.0
Q318143,Abe Fortas,United States Supreme Court Justice (1910-1982),12.0
Q5477351,Foy D. Kohler,American diplomat (1908-1990),5.0
Q1064148,Charles Douglas Jackson,United States general,4.0
Q563223,Luis Padilla Nervo,Mexican diplomat and judge (1894-1985),12.0
Q311719,Adlai Stevenson II,mid-20th-century Governor of Illinois and Ambassador to the UN (1900-1965),55.0
Q7788149,Thomas C. Mann,American diplomat who specialized in Latin American affairs,6.0
Q332400,Oswald Mosley,British politician; founder of the British Union of Fascists (1896-1980),43.0
Q1274607,Vladimir Velebit,Yugoslav partizan and politician (1907-2004),9.0
Q888636,Orville Freeman,American politician (1918-2003),11.0
Q12002,Alberto Lleras Camargo,Colombian journalist and politician (1906-1990),30.0
Q540230,Carlos Lleras Restrepo,President of Colombia (1908-1994),27.0
Q311431,Juan Velasco Alvarado,President of Peru (1910-1977),37.0
Q2382042,Jan Herman van Roijen Jr.,Dutch politician (1905-1991),6.0
Q162655,JÃ³zsef Mindszenty,"Prince Primate, Archbishop of Esztergom, cardinal, and leader of the Catholic Church in Hungary",36.0
Q826501,Pierre Wigny,Belgian politician (1905-1986),8.0
Q430518,John Hickenlooper,"American politician, businessman and the 42nd Governor of Colorado",34.0
Q2061526,Paul Nitze,American government official,17.0
Q822380,Walter John Stoessel,American diplomat (1920-1986),6.0
Q6298916,Juan Atilio Bramuglia,Argentine politician,6.0
Q6079309,Melih Esenbel,"Diplomat, politician",5.0
Q128911,Ezer Weizman,"Israeli politician, 7th president of Israel (1924-2005)",43.0
Q4481976,Feodor Fedorenko,Holocaust perpetrator,5.0
Q12609621,William Henry Gleysteen,United States diplomat (1926-2002),4.0
Q8014928,William M. Rountree,United States Ambassador to Brazil,3.0
Q2331736,Horace Merle Cochran,American diplomat,4.0
Q913848,Richard Helms,Director of the Central Intelligence Agency,20.0
Q15866,Curtis LeMay,American general and politician,31.0
Q8017301,William R. Tyler,American diplomat (1910-2003),3.0
Q2607,Erich Honecker,German Communist politician (1912â1994),85.0
Q7298532,Raymond A. Hare,American diplomat,3.0
Q331742,George McGovern,"American politician, Congressman, senator, Democratic presidential candidate (1922-2012)",44.0
Q7781877,"Theodore L. Eliot, Jr.",American diplomat,1.0
Q880817,Chester Bowles,American politician (1901-1986),12.0
Q17479570,Whiting Willauer,American diplomat (1906-1962),1.0
Q209989,Hubert Humphrey,"American politician, 38th vice president of the United States",70.0
Q4828945,Avis Bohlen,American diplomat,2.0
Q4391239,Arnold Heeney,Canadian diplomat,4.0
Q521462,Joseph J. Sisco,American diplomat (1919-2004),7.0
Q34982,JoÃ£o Goulart,24th President of Brazil (1918-1976),50.0
Q364219,Sicco Mansholt,4th President of the European Commission (1908-1995),28.0
Q44517,Bruno Kreisky,Austrian diplomat and chancellor (1911-1990),53.0
Q973836,John A. McCone,American businessman and director of the CIA (1902-1991),13.0
Q173563,Jomo Kenyatta,first Prime Minister (1963 to 1964) and President (1964 to 1978) of self-governing Kenya,76.0
Q158707,Pat Nixon,"First Lady of the United States (1969 - 1974) Wife of the 37th United President of the United States, Richard Nixon (1912 - 1993)",55.0
Q1077819,Chris Van Hollen,United States Senator from Maryland,26.0
Q75863640,Robert M. McClintock,American diplomat,2.0
Q2936938,Cao Van Vien,South Vietnamese general,11.0
Q334419,Duong Van Minh,South Vietnamese commander (1916-2001),33.0
Q1452988,G. Frederick Reinhardt,American diplomat,7.0
Q1393740,Walter C. Dowling,American diplomat,5.0
Q128614,John Diefenbaker,13th Prime Minister of Canada (1895-1979),48.0
Q7934870,Viron P. Vaky,American diplomat (1925-2012),1.0
Q244689,Lal Bahadur Shastri,Second Prime Minister of India (1904-1966),66.0
Q200850,JÃ¡nos KÃ¡dÃ¡r,Hungarian communist leader (1912-1989),58.0
Q186525,Julius Nyerere,"Tanzanian politician and writer, first Prime Minister and President of Tanzania (1922-1999) and Servant of God",76.0
Q212979,Robert Gates,"CIA director, U.S. Secretary of Defense, and university president",54.0
Q1066494,Charles Woodruff Yost,American diplomat,7.0
Q317291,Abdul Haris Nasution,Indonesian politician and general (1918-2000),20.0
Q959635,Andrew Young,"American politician, diplomat, activist and pastor from Georgia",25.0
Q5926031,Walter P. McConaughy,American diplomat (1908-2000),6.0
Q6456698,L. William Seidman,American economist,3.0
Q6118502,Jacob D. Beam,American diplomat (1908-1993),3.0
Q1875906,Jacob Koppel Javits,American politician (1904-1986),16.0
Q558992,Edward Lansdale,United States general (1908-1987),15.0
Q6555559,Lionel C. McGarr,Recipient of the Purple Heart medal,3.0
Q1833583,Phoumi Nosavan,Laotian politician (1920-1985),8.0
Q374393,Alexander Sergeyevich Menshikov,Russian noble and admiral (1787-1869),27.0
Q206048,Joseph Kasa-Vubu,President of the Democratic Republic of the Congo (1910-1969),43.0
Q552916,Harold Brown,U.S. Secretary of Defense (1927-2019),28.0
Q11237,Nelson Rockefeller,American politician (1908-1979),64.0
Q335533,Adolfo LÃ³pez Mateos,President of Mexico (1910-1969),39.0
Q6286743,Joseph S. Farland,American diplomat (1914-2007),5.0
Q310123,JÃ¢nio Quadros,Brazilian politician (1917-1992),40.0
Q179858,Urho Kekkonen,eighth President of Finland (1900â1986),72.0
Q4722251,Alfred Atherton,American diplomat (1921-2002),5.0
Q2408989,Thanat Khoman,Thai politician,14.0
Q7358341,Roger Hilsman,"American soldier, government official, political scientist, and author (1919-2014)",6.0
Q997635,George Ball,American diplomat (1909-1994),15.0
Q1424885,Lucien Conein,French-born OSS/CIA/DEA operative,8.0
Q1264,U Thant,third Secretary-General of the United Nations (1909-1974),82.0
Q4826645,Robert Komer,American diplomat,4.0
Q660993,Nikolai Patolichev,Soviet politician (1908-1989),15.0
Q57775,Boyko Borisov,Bulgarian politician,72.0
Q2496,Ludwig Erhard,Chancellor of West Germany (1963â1966),82.0
Q4797759,Arthur A. Hartman,American diplomat,10.0
Q888182,Roberto Francisco Chiari RemÃ³n,President of Panama (1905-1981),14.0
Q977052,Gunnar Jarring,Swedish diplomat and Turkologist (1907-2002),14.0
Q63100523,John S. Badeau,American diplomat (1903-1995),
Q1642479,Walworth Barbour,American diplomat,5.0
Q7138376,Parker T. Hart,American diplomat,2.0
Q191123,Levi Eshkol,"Israeli statesman, a founder of the Israeli Labor Party and Prime Minister (1895-1969)",54.0
Q3093424,Dawee Chullasapya,Thai Air Force air marshal,4.0
Q128956,Harold Wilson,former prime minister of the United Kingdom (1916-1995),86.0
Q605370,Bill Moyers,American journalist,13.0
Q319867,Edmund Muskie,United States politician (1914-1996),35.0
Q1463,Ferdinand Marcos,filipino dictator,133.0
Q6241291,John J. Sullivan,"American diplomat, politician and lawyer",20.0
Q6614872,William H. Sullivan,American diplomat (1922-2013),5.0
Q1376143,Nicholas Katzenbach,American lawyer (1922-2012),17.0
Q968874,Eugene V. Rostow,American legal scholar,8.0
Q179871,Eisaku SatÅ,Japanese politician (1901-1975),74.0
Q1797921,Xuan Thuy,Vice president of Vietnam (1912-1985),8.0
Q155649,Richard Holbrooke,American diplomat (1941-2010),52.0
Q2512,Kurt Georg Kiesinger,Chancellor of West Germany (CDU; 1966â1969),72.0
Q49216,Walter Mondale,42nd Vice President of the United States,71.0
Q2300505,Harry W. Shlaudeman,American diplomat,4.0
Q5723733,Henry J. Tasca,American diplomat,2.0
Q5740637,Hermann Eilts,American diplomat,2.0
Q5512357,G. McMurtrie Godley,American diplomat,1.0
Q57308,Abdelaziz Bouteflika,President of Algeria,95.0
Q354695,Yakubu Gowon,Nigerian politician and Military general,35.0
Q313903,B. J. Vorster,Former Prime Minister of South Africa,36.0
Q552951,Sol Linowitz,American diplomat (1913-2005),5.0
Q785325,Francisco Alberto CaamaÃ±o,Dominican soldier and hero (1932-1973),13.0
Q373055,Maurice Stans,"American accountant, civil servant",8.0
Q713505,Daniel Patrick Moynihan,American politician (1927-2003),30.0
Q434142,Caspar Weinberger,American politician (1917-2006),28.0
Q15992973,Peter Flanigan,"American investment banker, Nixon aide (1923-2013)",3.0
Q7345617,Robert Hormats,American government official,4.0
Q297644,Kakuei Tanaka,Japanese politician (1918-1993),44.0
Q7176641,Peter Rodman,American government official (1943-2008),3.0
Q356342,Kenneth Keating,American politician and diplomat (1900-1975),13.0
Q131355,Zulfiqar Ali Bhutto,Fourth President and ninth Prime Minister of Pakistan (1928-1979),84.0
Q4494771,William G. Hyland,American academic (1929-2008),3.0
Q2516,Helmut Schmidt,"chancellor of West Germany (1974-1982), SPD",100.0
Q208301,Khalid of Saudi Arabia,King of Saudi Arabia (1913-1982),61.0
Q193635,Alan Greenspan,13th Chairman of the Federal Reserve in the United States,60.0
Q2124,ValÃ©ry Giscard d'Estaing,French official and statesman (1926â2020),112.0
Q318479,Abel Muzorewa,Rhodesian Prime Minister,21.0
Q545307,Bill Clements,"American businessman, politician and former Governor of Texas (1917-2011)",16.0
Q953882,Simcha Dinitz,Israeli diplomat (1929-2003),9.0
Q301252,Anthony Crosland,British politician (1918â1977),13.0
